timestamp,action,shares,portfolio,entry_portfolio,entry_price,price,trade_type
2023-12-14 15:30:00,7,,10357.727599296182,10000.0,455.55,471.71,long
2023-12-14 15:35:00,4,,10353.445822607408,10000.0,455.55,471.515,long
2023-12-14 15:40:00,7,,10353.775190045004,10000.0,455.55,471.53,long
2023-12-14 15:45:00,7,,10346.309528126112,10000.0,455.55,471.19,long
2023-12-14 15:50:00,7,,10349.603202502094,10000.0,455.55,471.34,long
2023-12-14 15:55:00,4,,10353.994768336737,10000.0,455.55,471.54,long
2023-12-15 09:30:00,7,,10353.33603346154,10000.0,455.55,471.51,long
2023-12-15 09:35:00,1,,10305.68754415567,10000.0,455.55,469.34,long
2023-12-15 09:40:00,7,,10301.515556612758,10000.0,455.55,469.15,long
2023-12-15 09:45:00,5,,10304.699441842875,10000.0,455.55,469.295,long
2023-12-15 09:50:00,7,,10310.737844865507,10000.0,455.55,469.57,long
2023-12-15 09:55:00,7,,10302.83302636315,10000.0,455.55,469.21,long
2023-12-15 10:00:00,7,,10308.102905364722,10000.0,455.55,469.45,long
2023-12-15 10:05:00,7,,10307.114803051927,10000.0,455.55,469.405,long
2023-12-15 10:10:00,7,,10308.102905364722,10000.0,455.55,469.45,long
2023-12-15 10:15:00,5,,10305.028809280473,10000.0,455.55,469.31,long
2023-12-15 10:20:00,5,,10313.098311501628,10000.0,455.55,469.6775,long
2023-12-15 10:25:00,4,,10316.886037034008,10000.0,455.55,469.85,long
2023-12-15 10:30:00,7,,10317.764350200936,10000.0,455.55,469.89,long
2023-12-15 10:35:00,4,,10320.838446285185,10000.0,455.55,470.03,long
2023-12-15 10:40:00,7,,10321.716759452114,10000.0,455.55,470.07,long
2023-12-15 10:45:00,7,,10325.339801265694,10000.0,455.55,470.235,long
2023-12-15 10:50:00,7,,10319.520976534794,10000.0,455.55,469.97,long
2023-12-15 10:55:00,7,,10324.362677867486,10000.0,455.55,470.1905,long
2023-12-15 11:00:00,4,,10328.61371359542,10000.0,455.55,470.3841,long
2023-12-15 11:05:00,7,,10330.280312829667,10000.0,455.55,470.46,long
2023-12-15 11:10:00,7,,10324.571277244631,10000.0,455.55,470.2,long
2023-12-15 11:15:00,7,,10316.886037034008,10000.0,455.55,469.85,long
2023-12-15 11:20:00,7,,10322.595072619044,10000.0,455.55,470.11,long
2023-12-15 11:25:00,7,,10321.497181160383,10000.0,455.55,470.06,long
2023-12-15 11:30:00,7,,10327.864951620615,10000.0,455.55,470.35,long
2023-12-15 11:35:00,7,,10328.304108204078,10000.0,455.55,470.37,long
2023-12-15 11:40:00,7,,10329.292210516873,10000.0,455.55,470.415,long
2023-12-15 11:45:00,7,,10320.838446285185,10000.0,455.55,470.03,long
2023-12-15 11:50:00,7,,10322.15591603558,10000.0,455.55,470.09,long
2023-12-15 11:55:00,7,,10321.387392014516,10000.0,455.55,470.055,long
2023-12-15 12:00:00,7,,10317.544771909204,10000.0,455.55,469.88,long
2023-12-15 12:05:00,7,,10323.034229202507,10000.0,455.55,470.13,long
2023-12-15 12:10:00,7,,10317.103419542822,10000.0,455.55,469.8599,long
2023-12-15 12:15:00,7,,10320.618867993453,10000.0,455.55,470.02,long
2023-12-15 12:20:00,7,,10322.814650910776,10000.0,455.55,470.12,long
2023-12-15 12:25:00,7,,10324.790855536365,10000.0,455.55,470.21,long
2023-12-15 12:30:00,7,,10325.662581354542,10000.0,455.55,470.2497,long
2023-12-15 12:35:00,7,,10324.788659753447,10000.0,455.55,470.2099,long
2023-12-15 12:40:00,7,,10319.516584968958,10000.0,455.55,469.9698,long
2023-12-15 12:45:00,7,,10318.642663367866,10000.0,455.55,469.93,long
2023-12-15 12:50:00,7,,10316.886037034008,10000.0,455.55,469.85,long
2023-12-15 12:55:00,7,,10316.886037034008,10000.0,455.55,469.85,long
2023-12-15 13:00:00,7,,10310.847634011374,10000.0,455.55,469.575,long
2023-12-15 13:05:00,1,,10306.785435614329,10000.0,455.55,469.39,long
2023-12-15 13:10:00,7,,10310.551203317536,10000.0,455.55,469.5615,long
2023-12-15 13:15:00,7,,10305.68754415567,10000.0,455.55,469.34,long
2023-12-15 13:20:00,7,,10306.126700739134,10000.0,455.55,469.36,long
2023-12-15 13:25:00,7,,10309.200796823383,10000.0,455.55,469.5,long
2023-12-15 13:30:00,7,,10312.494471199365,10000.0,455.55,469.65,long
2023-12-15 13:35:00,7,,10318.445042905305,10000.0,455.55,469.921,long
2023-12-15 13:40:00,7,,10314.470675824954,10000.0,455.55,469.74,long
2023-12-15 13:45:00,7,,10300.856821737563,10000.0,455.55,469.12,long
2023-12-15 13:50:00,7,,10293.380180904083,10000.0,455.55,468.7795,long
2023-12-15 13:55:00,7,,10298.002303945044,10000.0,455.55,468.99,long
2023-12-15 14:00:00,4,,10289.21917227576,10000.0,455.55,468.59,long
2023-12-15 14:05:00,7,,10288.340859108832,10000.0,455.55,468.55,long
2023-12-15 14:10:00,4,,10287.884136262028,10000.0,455.55,468.5292,long
2023-12-15 14:15:00,4,,10288.999593984026,10000.0,455.55,468.58,long
2023-12-15 14:20:00,1,,10297.563147361581,10000.0,455.55,468.97,long
2023-12-15 14:25:00,5,,10294.928207860796,10000.0,455.55,468.85,long
2023-12-15 14:30:00,7,,10293.327482114068,10000.0,455.55,468.7771,long
2023-12-15 14:35:00,4,,10293.500948964536,10000.0,455.55,468.785,long
2023-12-15 14:40:00,7,,10298.99040625784,10000.0,455.55,469.035,long
2023-12-15 14:45:00,4,,10298.44146052851,10000.0,455.55,469.01,long
2023-12-15 14:50:00,7,,10303.272182946615,10000.0,455.55,469.23,long
2023-12-15 14:55:00,7,,10298.221882236778,10000.0,455.55,469.0,long
2023-12-15 15:00:00,7,,10294.928207860796,10000.0,455.55,468.85,long
2023-12-15 15:05:00,7,,10301.076400029295,10000.0,455.55,469.13,long
2023-12-15 15:10:00,7,,10299.868719424767,10000.0,455.55,469.075,long
2023-12-15 15:15:00,1,,10296.245677611189,10000.0,455.55,468.91,long
2023-12-15 15:20:00,7,,10299.53935198717,10000.0,455.55,469.06,long
2023-12-15 15:25:00,1,,10302.174291487956,10000.0,455.55,469.18,long
2023-12-15 15:30:00,1,,10306.785435614329,10000.0,455.55,469.39,long
2023-12-15 15:35:00,7,,10307.993116218857,10000.0,455.55,469.445,long
2023-12-15 15:40:00,7,,10300.198086862365,10000.0,455.55,469.09,long
2023-12-15 15:45:00,7,,10299.758930278902,10000.0,455.55,469.07,long
2023-12-15 15:50:00,7,,10300.307876008234,10000.0,455.55,469.095,long
2023-12-15 15:55:00,7,,10310.079109990313,10000.0,455.55,469.54,long
2023-12-18 09:30:00,1,,10329.841156246202,10000.0,455.55,470.44,long
2023-12-18 09:35:00,3,,10343.235432041864,10000.0,455.55,471.05,long
2023-12-18 09:40:00,7,,10348.944467626898,10000.0,455.55,471.31,long
2023-12-18 09:45:00,7,,10348.944467626898,10000.0,455.55,471.31,long
2023-12-18 09:50:00,3,,10347.626997876505,10000.0,455.55,471.25,long
2023-12-18 09:55:00,7,,10348.615100189301,10000.0,455.55,471.295,long
2023-12-18 10:00:00,5,,10344.333323500525,10000.0,455.55,471.1,long
2023-12-18 10:05:00,4,,10353.665400899139,10000.0,455.55,471.525,long
2023-12-18 10:10:00,4,,10357.28844271272,10000.0,455.55,471.69,long
2023-12-18 10:15:00,5,,10359.045069046575,10000.0,455.55,471.77,long
2023-12-18 10:20:00,1,,10352.01636792823,10000.0,455.55,471.4499,long
2023-12-18 10:25:00,1,,10354.190193016379,10000.0,455.55,471.5489,long
2023-12-18 10:30:00,4,,10356.190551254058,10000.0,455.55,471.64,long
2023-12-18 10:35:00,7,,10360.142960505236,10000.0,455.55,471.82,long
2023-12-18 10:40:00,7,,10358.605912463112,10000.0,455.55,471.75,long
2023-12-18 10:45:00,7,,10353.33603346154,10000.0,455.55,471.51,long
2023-12-18 10:50:00,7,,10350.042359085559,10000.0,455.55,471.36,long
2023-12-18 10:55:00,7,,10346.291961862775,10000.0,455.55,471.1892,long
2023-12-18 11:00:00,7,,10345.804498055128,10000.0,455.55,471.167,long
2023-12-18 11:05:00,7,,10345.980160688516,10000.0,455.55,471.175,long
2023-12-18 11:10:00,7,,10346.309528126112,10000.0,455.55,471.19,long
2023-12-18 11:15:00,7,,10352.732193159278,10000.0,455.55,471.4825,long
2023-12-18 11:20:00,1,,10360.801695380434,10000.0,455.55,471.85,long
2023-12-18 11:25:00,1,,10363.219252372404,10000.0,455.55,471.9601,long
2023-12-18 11:30:00,7,,10363.326845735352,10000.0,455.55,471.965,long
2023-12-18 11:35:00,7,,10365.742206944406,10000.0,455.55,472.075,long
2023-12-18 11:40:00,7,,10364.314948048148,10000.0,455.55,472.01,long
2023-12-18 11:45:00,7,,10363.546424027085,10000.0,455.55,471.975,long
2023-12-18 11:50:00,7,,10364.53452633988,10000.0,455.55,472.02,long
2023-12-18 11:55:00,7,,10364.97587870626,10000.0,455.55,472.0401,long
2023-12-18 12:00:00,7,,10365.083472069211,10000.0,455.55,472.045,long
2023-12-18 12:05:00,1,,10365.63241779854,10000.0,455.55,472.07,long
2023-12-18 12:10:00,7,,10367.169465840665,10000.0,455.55,472.14,long
2023-12-18 12:15:00,7,,10372.109977404638,10000.0,455.55,472.365,long
2023-12-18 12:20:00,7,,10375.513440926485,10000.0,455.55,472.52,long
2023-12-18 12:25:00,7,,10376.848476940217,10000.0,455.55,472.5808,long
2023-12-18 12:30:00,7,,10374.85470605129,10000.0,455.55,472.49,long
2023-12-18 12:35:00,7,,10376.172175801683,10000.0,455.55,472.55,long
2023-12-18 12:40:00,7,,10374.635127759557,10000.0,455.55,472.48,long
2023-12-18 12:45:00,7,,10371.670820821175,10000.0,455.55,472.345,long
2023-12-18 12:50:00,7,,10371.561031675306,10000.0,455.55,472.34,long
2023-12-18 12:55:00,7,,10370.572929362514,10000.0,455.55,472.295,long
2023-12-18 13:00:00,7,,10369.03588132039,10000.0,455.55,472.225,long
2023-12-18 13:05:00,7,,10373.765597724298,10000.0,455.55,472.4404,long
2023-12-18 13:10:00,7,,10367.839179630448,10000.0,455.55,472.1705,long
2023-12-18 13:15:00,7,,10371.561031675306,10000.0,455.55,472.34,long
2023-12-18 13:20:00,7,,10369.694616195584,10000.0,455.55,472.255,long
2023-12-18 13:25:00,7,,10373.866603738496,10000.0,455.55,472.445,long
2023-12-18 13:30:00,7,,10374.415549467825,10000.0,455.55,472.47,long
2023-12-18 13:35:00,7,,10376.062386655816,10000.0,455.55,472.545,long
2023-12-18 13:40:00,7,,10375.40365178062,10000.0,455.55,472.515,long
2023-12-18 13:45:00,7,,10372.000188258771,10000.0,455.55,472.36,long
2023-12-18 13:50:00,7,,10372.000188258771,10000.0,455.55,472.36,long
2023-12-18 13:55:00,7,,10373.537236300897,10000.0,455.55,472.43,long
2023-12-18 14:00:00,7,,10373.264959219148,10000.0,455.55,472.4176,long
2023-12-18 14:05:00,7,,10374.744916905423,10000.0,455.55,472.485,long
2023-12-18 14:10:00,7,,10376.391754093414,10000.0,455.55,472.56,long
2023-12-18 14:15:00,7,,10373.97639288436,10000.0,455.55,472.45,long
2023-12-18 14:20:00,7,,10375.074284343022,10000.0,455.55,472.5,long
2023-12-18 14:25:00,1,,10376.391754093414,10000.0,455.55,472.56,long
2023-12-18 14:30:00,7,,10381.224672294438,10000.0,455.55,472.7801,long
2023-12-18 14:35:00,7,,10368.926092174523,10000.0,455.55,472.22,long
2023-12-18 14:40:00,7,,10370.243561924914,10000.0,455.55,472.28,long
2023-12-18 14:45:00,7,,10373.925889877262,10000.0,455.55,472.4477,long
2023-12-18 14:50:00,1,,10377.709223843807,10000.0,455.55,472.62,long
2023-12-18 14:55:00,7,,10375.842808364085,10000.0,455.55,472.535,long
2023-12-18 15:00:00,7,,10378.916904448333,10000.0,455.55,472.675,long
2023-12-18 15:05:00,1,,10373.97639288436,10000.0,455.55,472.45,long
2023-12-18 15:10:00,7,,10376.611332385146,10000.0,455.55,472.57,long
2023-12-18 15:15:00,1,,10373.098079717432,10000.0,455.55,472.41,long
2023-12-18 15:20:00,1,,10377.270067260344,10000.0,455.55,472.6,long
2023-12-18 15:25:00,7,,10377.928802135539,10000.0,455.55,472.63,long
2023-12-18 15:30:00,7,,10379.246271885931,10000.0,455.55,472.69,long
2023-12-18 15:35:00,7,,10378.697326156602,10000.0,455.55,472.665,long
2023-12-18 15:40:00,7,,10375.513440926485,10000.0,455.55,472.52,long
2023-12-18 15:45:00,7,,10375.074284343022,10000.0,455.55,472.5,long
2023-12-18 15:50:00,4,,10371.78060996704,10000.0,455.55,472.35,long
2023-12-18 15:55:00,7,,10372.825802635685,10000.0,455.55,472.3976,long
2023-12-19 09:30:00,7,,10371.121875091843,10000.0,455.55,472.32,long
2023-12-19 09:35:00,5,,10380.124585052861,10000.0,455.55,472.73,long
2023-12-19 09:40:00,7,,10384.516150887503,10000.0,455.55,472.93,long
2023-12-19 09:45:00,5,,10384.516150887503,10000.0,455.55,472.93,long
2023-12-19 09:50:00,7,,10389.127295013877,10000.0,455.55,473.14,long
2023-12-19 09:55:00,5,,10391.3230779312,10000.0,455.55,473.24,long
2023-12-19 10:00:00,7,,10399.886631308751,10000.0,455.55,473.63,long
2023-12-19 10:05:00,7,,10389.786029889074,10000.0,455.55,473.17,long
2023-12-19 10:10:00,7,,10393.51886084852,10000.0,455.55,473.34,long
2023-12-19 10:15:00,5,,10397.910426683164,10000.0,455.55,473.54,long
2023-12-19 10:20:00,4,,10401.237037802905,10000.0,455.55,473.6915,long
2023-12-19 10:25:00,7,,10403.180305684733,10000.0,455.55,473.78,long
2023-12-19 10:30:00,7,,10406.91313664418,10000.0,455.55,473.95,long
2023-12-19 10:35:00,7,,10405.595666893787,10000.0,455.55,473.89,long
2023-12-19 10:40:00,7,,10405.327781377873,10000.0,455.55,473.8778,long
2023-12-19 10:45:00,7,,10401.204101059144,10000.0,455.55,473.69,long
2023-12-19 10:50:00,7,,10401.873814848928,10000.0,455.55,473.7205,long
2023-12-19 10:55:00,7,,10406.473980060717,10000.0,455.55,473.93,long
2023-12-19 11:00:00,7,,10408.999130415636,10000.0,455.55,474.045,long
2023-12-19 11:05:00,7,,10410.206811020162,10000.0,455.55,474.1,long
2023-12-19 11:10:00,7,,10411.304702478823,10000.0,455.55,474.15,long
2023-12-19 11:15:00,7,,10414.15922027134,10000.0,455.55,474.28,long
2023-12-19 11:20:00,7,,10417.015933846775,10000.0,455.55,474.4101,long
2023-12-19 11:25:00,7,,10415.257111730001,10000.0,455.55,474.33,long
2023-12-19 11:30:00,7,,10413.283102887328,10000.0,455.55,474.2401,long
2023-12-19 11:35:00,7,,10413.939641979608,10000.0,455.55,474.27,long
2023-12-19 11:40:00,7,,10409.328497853234,10000.0,455.55,474.06,long
2023-12-19 11:45:00,7,,10415.915846605198,10000.0,455.55,474.36,long
2023-12-19 11:50:00,7,,10417.892051230787,10000.0,455.55,474.45,long
2023-12-19 11:55:00,7,,10411.304702478823,10000.0,455.55,474.15,long
2023-12-19 12:00:00,7,,10410.316600166028,10000.0,455.55,474.105,long
2023-12-19 12:05:00,7,,10403.334010488947,10000.0,455.55,473.787,long
2023-12-19 12:10:00,7,,10405.595666893787,10000.0,455.55,473.89,long
2023-12-19 12:15:00,7,,10404.058618851663,10000.0,455.55,473.82,long
2023-12-19 12:20:00,7,,10400.655155329814,10000.0,455.55,473.665,long
2023-12-19 12:25:00,7,,10404.344070630914,10000.0,455.55,473.833,long
2023-12-19 12:30:00,7,,10403.948829705796,10000.0,455.55,473.815,long
2023-12-19 12:35:00,7,,10406.91313664418,10000.0,455.55,473.95,long
2023-12-19 12:40:00,7,,10407.79144981111,10000.0,455.55,473.99,long
2023-12-19 12:45:00,7,,10405.705456039654,10000.0,455.55,473.895,long
2023-12-19 12:50:00,7,,10409.767654436697,10000.0,455.55,474.08,long
2023-12-19 12:55:00,7,,10409.075982817742,10000.0,455.55,474.0485,long
2023-12-19 13:00:00,7,,10411.524280770554,10000.0,455.55,474.16,long
2023-12-19 13:05:00,7,,10408.450184686304,10000.0,455.55,474.02,long
2023-12-19 13:10:00,7,,10410.176070059319,10000.0,455.55,474.0986,long
2023-12-19 13:15:00,7,,10404.262826662973,10000.0,455.55,473.8293,long
2023-12-19 13:20:00,7,,10405.376088602055,10000.0,455.55,473.88,long
2023-12-19 13:25:00,7,,10403.180305684733,10000.0,455.55,473.78,long
2023-12-19 13:30:00,7,,10406.144612623119,10000.0,455.55,473.915,long
2023-12-19 13:35:00,7,,10409.438286999099,10000.0,455.55,474.065,long
2023-12-19 13:40:00,7,,10407.79144981111,10000.0,455.55,473.99,long
2023-12-19 13:45:00,7,,10411.194913332956,10000.0,455.55,474.145,long
2023-12-19 13:50:00,7,,10413.280907104412,10000.0,455.55,474.24,long
2023-12-19 13:55:00,7,,10413.280907104412,10000.0,455.55,474.24,long
2023-12-19 14:00:00,7,,10411.414491624688,10000.0,455.55,474.155,long
2023-12-19 14:05:00,1,,10412.73196137508,10000.0,455.55,474.215,long
2023-12-19 14:10:00,7,,10411.853648208153,10000.0,455.55,474.175,long
2023-12-19 14:15:00,7,,10415.257111730001,10000.0,455.55,474.33,long
2023-12-19 14:20:00,7,,10411.96343735402,10000.0,455.55,474.18,long
2023-12-19 14:25:00,7,,10413.939641979608,10000.0,455.55,474.27,long
2023-12-19 14:30:00,7,,10411.96343735402,10000.0,455.55,474.18,long
2023-12-19 14:35:00,7,,10413.720063687875,10000.0,455.55,474.26,long
2023-12-19 14:40:00,7,,10415.915846605198,10000.0,455.55,474.36,long
2023-12-19 14:45:00,7,,10412.073226499884,10000.0,455.55,474.185,long
2023-12-19 14:50:00,7,,10410.755756749491,10000.0,455.55,474.125,long
2023-12-19 14:55:00,7,,10409.218708707367,10000.0,455.55,474.055,long
2023-12-19 15:00:00,7,,10410.459326055654,10000.0,455.55,474.1115,long
2023-12-19 15:05:00,7,,10413.280907104412,10000.0,455.55,474.24,long
2023-12-19 15:10:00,7,,10408.55997383217,10000.0,455.55,474.025,long
2023-12-19 15:15:00,7,,10410.184853190989,10000.0,455.55,474.099,long
2023-12-19 15:20:00,7,,10411.524280770554,10000.0,455.55,474.16,long
2023-12-19 15:25:00,7,,10412.622172229216,10000.0,455.55,474.21,long
2023-12-19 15:30:00,7,,10408.702699721796,10000.0,455.55,474.0315,long
2023-12-19 15:35:00,7,,10411.853648208153,10000.0,455.55,474.175,long
2023-12-19 15:40:00,7,,10411.908542781086,10000.0,455.55,474.1775,long
2023-12-19 15:45:00,7,,10415.5864791676,10000.0,455.55,474.345,long
2023-12-19 15:50:00,7,,10413.06132881268,10000.0,455.55,474.23,long
2023-12-19 15:55:00,7,,10413.06132881268,10000.0,455.55,474.23,long
2023-12-20 09:30:00,7,,10420.307412439839,10000.0,455.55,474.56,long
2023-12-20 09:35:00,5,,10407.352293227645,10000.0,455.55,473.97,long
2023-12-20 09:40:00,7,,10411.524280770554,10000.0,455.55,474.16,long
2023-12-20 09:45:00,5,,10415.696268313466,10000.0,455.55,474.35,long
2023-12-20 09:50:00,7,,10419.429099272911,10000.0,455.55,474.52,long
2023-12-20 09:55:00,7,,10421.187921389686,10000.0,455.55,474.6001,long
2023-12-20 10:00:00,5,,10420.972734663788,10000.0,455.55,474.5903,long
2023-12-20 10:05:00,5,,10425.577291441412,10000.0,455.55,474.8,long
2023-12-20 10:10:00,4,,10431.066748734715,10000.0,455.55,475.05,long
2023-12-20 10:15:00,5,,10429.52970069259,10000.0,455.55,474.98,long
2023-12-20 10:20:00,7,,10433.042953360304,10000.0,455.55,475.14,long
2023-12-20 10:25:00,7,,10432.603796776839,10000.0,455.55,475.12,long
2023-12-20 10:30:00,1,,10432.82337506857,10000.0,455.55,475.13,long
2023-12-20 10:35:00,1,,10437.098564408596,10000.0,455.55,475.3247,long
2023-12-20 10:40:00,7,,10438.642199799471,10000.0,455.55,475.395,long
2023-12-20 10:45:00,7,,10436.336627736286,10000.0,455.55,475.29,long
2023-12-20 10:50:00,1,,10441.057561008525,10000.0,455.55,475.505,long
2023-12-20 10:55:00,7,,10439.959669549864,10000.0,455.55,475.455,long
2023-12-20 11:00:00,7,,10436.665995173884,10000.0,455.55,475.305,long
2023-12-20 11:05:00,7,,10436.80872106351,10000.0,455.55,475.3115,long
2023-12-20 11:10:00,7,,10435.436356740183,10000.0,455.55,475.249,long
2023-12-20 11:15:00,7,,10435.019157985893,10000.0,455.55,475.23,long
2023-12-20 11:20:00,7,,10435.458314569356,10000.0,455.55,475.25,long
2023-12-20 11:25:00,7,,10438.093254070141,10000.0,455.55,475.37,long
2023-12-20 11:30:00,7,,10439.191145528803,10000.0,455.55,475.42,long
2023-12-20 11:35:00,7,,10435.919428981995,10000.0,455.55,475.271,long
2023-12-20 11:40:00,7,,10434.031055673098,10000.0,455.55,475.185,long
2023-12-20 11:45:00,7,,10432.82337506857,10000.0,455.55,475.13,long
2023-12-20 11:50:00,7,,10432.05485104751,10000.0,455.55,475.095,long
2023-12-20 11:55:00,7,,10433.7016882355,10000.0,455.55,475.17,long
2023-12-20 12:00:00,7,,10435.348525423491,10000.0,455.55,475.245,long
2023-12-20 12:05:00,7,,10435.923820547829,10000.0,455.55,475.2712,long
2023-12-20 12:10:00,7,,10436.665995173884,10000.0,455.55,475.305,long
2023-12-20 12:15:00,7,,10438.532410653606,10000.0,455.55,475.39,long
2023-12-20 12:20:00,7,,10440.289036987464,10000.0,455.55,475.47,long
2023-12-20 12:25:00,7,,10440.179247841597,10000.0,455.55,475.465,long
2023-12-20 12:30:00,7,,10440.728193570927,10000.0,455.55,475.49,long
2023-12-20 12:35:00,7,,10440.728193570927,10000.0,455.55,475.49,long
2023-12-20 12:40:00,7,,10435.787682006954,10000.0,455.55,475.265,long
2023-12-20 12:45:00,7,,10438.749793162422,10000.0,455.55,475.3999,long
2023-12-20 12:50:00,7,,10443.363133071713,10000.0,455.55,475.61,long
2023-12-20 12:55:00,7,,10442.923976488248,10000.0,455.55,475.59,long
2023-12-20 13:00:00,7,,10445.9980725725,10000.0,455.55,475.73,long
2023-12-20 13:05:00,7,,10445.34153348022,10000.0,455.55,475.7001,long
2023-12-20 13:10:00,7,,10445.778494280767,10000.0,455.55,475.72,long
2023-12-20 13:15:00,7,,10445.558915989033,10000.0,455.55,475.71,long
2023-12-20 13:20:00,7,,10442.309157271398,10000.0,455.55,475.562,long
2023-12-20 13:25:00,7,,10442.814187342383,10000.0,455.55,475.585,long
2023-12-20 13:30:00,7,,10441.630660349947,10000.0,455.55,475.5311,long
2023-12-20 13:35:00,7,,10444.351235384507,10000.0,455.55,475.655,long
2023-12-20 13:40:00,7,,10445.117563622653,10000.0,455.55,475.6899,long
2023-12-20 13:45:00,7,,10440.728193570927,10000.0,455.55,475.49,long
2023-12-20 13:50:00,7,,10437.654097486678,10000.0,455.55,475.35,long
2023-12-20 13:55:00,7,,10437.214940903214,10000.0,455.55,475.33,long
2023-12-20 14:00:00,7,,10431.286327026446,10000.0,455.55,475.06,long
2023-12-20 14:05:00,7,,10431.725483609911,10000.0,455.55,475.08,long
2023-12-20 14:10:00,7,,10424.369610836884,10000.0,455.55,474.745,long
2023-12-20 14:15:00,7,,10428.212230942197,10000.0,455.55,474.92,long
2023-12-20 14:20:00,7,,10429.090544109124,10000.0,455.55,474.96,long
2023-12-20 14:25:00,7,,10425.687080587277,10000.0,455.55,474.805,long
2023-12-20 14:30:00,7,,10424.918556566214,10000.0,455.55,474.77,long
2023-12-20 14:35:00,7,,10419.20952098118,10000.0,455.55,474.51,long
2023-12-20 14:40:00,7,,10414.927744292403,10000.0,455.55,474.315,long
2023-12-20 14:45:00,7,,10398.130004974895,10000.0,455.55,473.55,long
2023-12-20 14:50:00,7,,10391.542656222931,10000.0,455.55,473.25,long
2023-12-20 14:55:00,7,,10368.486935591058,10000.0,455.55,472.2,long
2023-12-20 15:00:00,2,,10355.31223808713,10000.0,455.55,471.6,long
2023-12-20 15:05:00,7,,10331.59778258006,10000.0,455.55,470.52,long
2023-12-20 15:10:00,3,,10314.690254116687,10000.0,455.55,469.75,long
2023-12-20 15:15:00,7,,10323.912542369437,10000.0,455.55,470.17,long
2023-12-20 15:20:00,7,,10330.060734537936,10000.0,455.55,470.45,long
2023-12-20 15:25:00,3,,10337.087239873363,10000.0,455.55,470.77,long
2023-12-20 15:30:00,5,,10322.814650910776,10000.0,455.55,470.12,long
2023-12-20 15:35:00,7,,10313.372784366293,10000.0,455.55,469.69,long
2023-12-20 15:40:00,5,,10298.221882236778,10000.0,455.55,469.0,long
2023-12-20 15:45:00,5,,10307.005013906062,10000.0,455.55,469.4,long
2023-12-20 15:50:00,5,,10314.58046497082,10000.0,455.55,469.745,long
2023-12-20 15:55:00,1,,10316.00772386708,10000.0,455.55,469.81,long
2023-12-21 09:30:00,7,,10294.2694729856,10000.0,455.55,468.82,long
2023-12-21 09:35:00,3,,10360.142960505236,10000.0,455.55,471.82,long
2023-12-21 09:40:00,7,,10362.997478297755,10000.0,455.55,471.95,long
2023-12-21 09:45:00,5,,10359.923382213505,10000.0,455.55,471.81,long
2023-12-21 09:50:00,5,,10358.056966733782,10000.0,455.55,471.725,long
2023-12-21 09:55:00,7,,10359.923382213505,10000.0,455.55,471.81,long
2023-12-21 10:00:00,4,,10358.38633417138,10000.0,455.55,471.74,long
2023-12-21 10:05:00,7,,10350.242175331035,10000.0,455.55,471.3691,long
2023-12-21 10:10:00,4,,10343.455010333595,10000.0,455.55,471.06,long
2023-12-21 10:15:00,5,,10340.82007083281,10000.0,455.55,470.94,long
2023-12-21 10:20:00,5,,10348.597533925962,10000.0,455.55,471.2942,long
2023-12-21 10:25:00,4,,10359.264647338308,10000.0,455.55,471.78,long
2023-12-21 10:30:00,7,,10363.546424027085,10000.0,455.55,471.975,long
2023-12-21 10:35:00,5,,10349.383624210363,10000.0,455.55,471.33,long
2023-12-21 10:40:00,7,,10350.701093960755,10000.0,455.55,471.39,long
2023-12-21 10:45:00,5,,10350.920672252487,10000.0,455.55,471.4,long
2023-12-21 10:50:00,5,,10358.166755879649,10000.0,455.55,471.73,long
2023-12-21 10:55:00,4,,10342.794079675481,10000.0,455.55,471.0299,long
2023-12-21 11:00:00,5,,10344.99205837572,10000.0,455.55,471.13,long
2023-12-21 11:05:00,5,,10346.858473855442,10000.0,455.55,471.215,long
2023-12-21 11:10:00,5,,10350.701093960755,10000.0,455.55,471.39,long
2023-12-21 11:15:00,5,,10341.69838399974,10000.0,455.55,470.98,long
2023-12-21 11:20:00,1,,10345.626639638826,10000.0,455.55,471.1589,long
2023-12-21 11:25:00,1,,10338.624287915487,10000.0,455.55,470.84,long
2023-12-21 11:30:00,7,,10344.113745208791,10000.0,455.55,471.09,long
2023-12-21 11:35:00,7,,10352.23814200288,10000.0,455.55,471.46,long
2023-12-21 11:40:00,7,,10350.591304814889,10000.0,455.55,471.385,long
2023-12-21 11:45:00,1,,10346.309528126112,10000.0,455.55,471.19,long
2023-12-21 11:50:00,7,,10350.26193737729,10000.0,455.55,471.37,long
2023-12-21 11:55:00,7,,10347.185645510124,10000.0,455.55,471.2299,long
2023-12-21 12:00:00,7,,10339.831968520015,10000.0,455.55,470.895,long
2023-12-21 12:05:00,4,,10321.716759452114,10000.0,455.55,470.07,long
2023-12-21 12:10:00,5,,10316.005528084163,10000.0,455.55,469.8099,long
2023-12-21 12:15:00,7,,10310.95742315724,10000.0,455.55,469.58,long
2023-12-21 12:20:00,7,,10315.568567283615,10000.0,455.55,469.79,long
2023-12-21 12:25:00,7,,10311.396579740705,10000.0,455.55,469.6,long
2023-12-21 12:30:00,7,,10311.177001448972,10000.0,455.55,469.59,long
2023-12-21 12:35:00,4,,10316.009919649996,10000.0,455.55,469.8101,long
